Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
222566,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2012,06/01/2012,26.4,
169460,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2012,06/01/2012,14.8,
222548,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2012,06/01/2012,24.1,
216305,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2012,06/01/2012,22.5,
166801,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2012,06/01/2012,29.3,
176029,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2012,06/01/2012,36.7,
177919,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2012,06/01/2012,14,
216287,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2012,06/01/2012,27.7,
169459,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2012,06/01/2012,12.5,
216293,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2012,06/01/2012,28.8,
176031,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2012,06/01/2012,25.3,
177920,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2012,06/01/2012,12.1,
172200,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2012,06/01/2012,26.6,
166803,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2012,06/01/2012,24.3,
518721,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,2.8,
518674,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,5.5,
518962,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,36.2,
518626,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,14.1,
518577,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,7.7,
518770,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,47.3,
518625,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,5.4,
518767,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,40.2,
518672,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,1.7,
518867,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,12.4,
518963,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,24.1,
518818,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,12,
518719,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,3.7,
518768,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,45.2,
518575,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,28.6,
518863,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,11.8,
518913,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,18.1,
518531,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,55.3,
518527,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,75.7,
518623,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,13.3,
518915,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,52.3,
518579,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,24.6,
518671,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,3.4,
518911,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,75.6,
518723,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,2.5,
518960,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,24,
518769,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,31.7,
518865,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,7.3,
518720,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,3.4,
518819,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,6.1,
518959,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,28.5,
518528,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,48.8,
518864,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,12.1,
518961,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,7.2,
518817,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,5.3,
518576,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,22.5,
518673,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,0.9,
518675,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,2.7,
518816,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,8.9,
518624,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,9,
518815,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,9.4,
518530,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,127,
518912,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,57.6,
518771,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,34.4,
518529,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,18.5,
518578,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,40.9,
518627,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,6.2,
518866,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,12.7,
518914,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,114.8,
518722,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,4.7,
165916,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Winter 2011-12,12/01/2011,32.1,
174240,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2012,12/01/2011,10.7,
170341,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Annual Average 2012,12/01/2011,11.3,
168571,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Winter 2011-12,12/01/2011,11.6,
167687,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2012,12/01/2011,30.1,
172710,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2012,12/01/2011,29.1,
167690,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Annual Average 2012,12/01/2011,40,
170345,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2012,12/01/2011,14.2,
176660,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2012,12/01/2011,30,
167686,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Annual Average 2012,12/01/2011,31.1,
178551,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Annual Average 2012,12/01/2011,10.4,
177289,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Winter 2011-12,12/01/2011,13.1,
165919,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2011-12,12/01/2011,32.4,
175402,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Winter 2011-12,12/01/2011,32,
177292,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Winter 2011-12,12/01/2011,11.7,
165918,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2011-12,12/01/2011,29.6,
172709,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2012,12/01/2011,32.9,
176659,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2012,12/01/2011,37.3,
167689,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2012,12/01/2011,31.4,
171689,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2011-12,12/01/2011,33.4,
173220,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Winter 2011-12,12/01/2011,10.9,
170343,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2012,12/01/2011,10.1,
174239,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Annual Average 2012,12/01/2011,11.9,
178549,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2012,12/01/2011,13.2,
168574,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Winter 2011-12,12/01/2011,11.5,
177291,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Winter 2011-12,12/01/2011,10.5,
178550,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Annual Average 2012,12/01/2011,11,
167688,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2012,12/01/2011,27.4,
175399,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2011-12,12/01/2011,36.3,
176658,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2012,12/01/2011,34.3,
173219,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Winter 2011-12,12/01/2011,12,
177288,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2011-12,12/01/2011,12.4,
168575,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Winter 2011-12,12/01/2011,14.2,
176662,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2012,12/01/2011,31.1,
178548,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2012,12/01/2011,12.4,
178552,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Annual Average 2012,12/01/2011,11.3,
165920,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2011-12,12/01/2011,38,
170344,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Annual Average 2012,12/01/2011,11.4,
170342,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2012,12/01/2011,11.1,
171690,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2011-12,12/01/2011,30.7,
175400,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2011-12,12/01/2011,31.6,
175398,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2011-12,12/01/2011,34.3,
165917,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2011-12,12/01/2011,31.6,
176661,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2012,12/01/2011,28.2,
177290,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Winter 2011-12,12/01/2011,11.2,
175401,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2011-12,12/01/2011,30.1,
168572,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Winter 2011-12,12/01/2011,11.2,
168573,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2011-12,12/01/2011,10.3,
216292,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2011,06/01/2011,27.4,
177878,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2011,06/01/2011,13.1,
169398,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2011,06/01/2011,13.2,
166743,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2011,06/01/2011,29.4,
175988,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2011,06/01/2011,29.3,
169399,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2011,06/01/2011,12.4,
166744,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2011,06/01/2011,26.2,
216286,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2011,06/01/2011,26.1,
222547,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2011,06/01/2011,22.6,
175987,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2011,06/01/2011,38.1,
175990,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2011,06/01/2011,31.1,
177877,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2011,06/01/2011,14.8,
177880,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Summer 2011,06/01/2011,13.2,
216280,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2011,06/01/2011,25.2,
222565,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2011,06/01/2011,25.1,
166742,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2011,06/01/2011,31,
169397,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2011,06/01/2011,13.2,
216304,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2011,06/01/2011,21,
172166,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2011,06/01/2011,28.4,
216298,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2011,06/01/2011,26,
169400,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2011,06/01/2011,13.5,
166745,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2011,06/01/2011,30.9,
166746,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2011,06/01/2011,41.5,
169401,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2011,06/01/2011,15.6,
221959,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2011,06/01/2011,24.9,
172165,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2011,06/01/2011,32.8,
173695,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Summer 2011,06/01/2011,13.9,
222559,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2011,06/01/2011,26.9,
177879,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2011,06/01/2011,12.6,
175989,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2011,06/01/2011,27.2,
175986,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2011,06/01/2011,34.6,
173696,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Summer 2011,06/01/2011,12.8,
222541,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2011,06/01/2011,24.2,
221965,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2011,06/01/2011,26.4,
177876,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2011,06/01/2011,14.2,
222553,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2011,06/01/2011,26.2,
315662,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,307,Gramercy Park - Murray Hill,2011,01/01/2011,2.8,
227513,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,105,Midtown (CD5),2011,01/01/2011,3,
315613,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,306,Chelsea - Clinton,2011,01/01/2011,3.1,
227509,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,101,Financial District (CD1),2011,01/01/2011,2.5,
315663,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,308,Greenwich Village - SoHo,2011,01/01/2011,2.6,
315664,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,309,Union Square - Lower East Side,2011,01/01/2011,2.5,
227568,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,101,Financial District (CD1),2011,01/01/2011,2.3,
315616,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,309,Union Square - Lower East Side,2011,01/01/2011,2.3,
227572,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,105,Midtown (CD5),2011,01/01/2011,3.4,
227511,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,103,Lower East Side and Chinatown (CD3),2011,01/01/2011,2.5,
227569,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,102,Greenwich Village and Soho (CD2),2011,01/01/2011,2.6,
315661,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,306,Chelsea - Clinton,2011,01/01/2011,2.9,
227510,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,102,Greenwich Village and Soho (CD2),2011,01/01/2011,2.6,
315614,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,307,Gramercy Park - Murray Hill,2011,01/01/2011,2.8,
315615,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,308,Greenwich Village - SoHo,2011,01/01/2011,2.6,
227571,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,104,Clinton and Chelsea (CD4),2011,01/01/2011,2.9,
315665,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,310,Lower Manhattan,2011,01/01/2011,2.3,
227570,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,103,Lower East Side and Chinatown (CD3),2011,01/01/2011,2.2,
227512,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,104,Clinton and Chelsea (CD4),2011,01/01/2011,2.9,
315617,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,310,Lower Manhattan,2011,01/01/2011,2.1,
178508,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Annual Average 2011,12/01/2010,12,
